customer_id,customer_created_at,acquisition_channel,country_code,marketing_consent,order_id,order_timestamp,recognized_revenue
C01456,2025-05-28,paid_search,US,True,O0012677,2025-08-12,120.58
C02277,2025-03-18,organic,BR,False,O0019606,2026-03-18,62.95
C00453,2024-09-13,paid_search,MX,True,O0003822,2026-08-30,66.16
C01872,2026-06-24,paid_social,MX,False,O0016175,2026-06-25,56.52
C00110,2026-02-06,organic,CR,True,O0000936,2026-04-22,8.0
C02410,2026-02-24,organic,US,False,O0020696,2026-07-13,69.69
C02052,2025-02-02,organic,US,True,O0017744,2026-03-05,90.24
C00448,2025-03-03,referral,CR,True,O0003754,2026-03-23,252.94
C00222,2025-08-16,organic,MX,True,O0001843,2025-10-13,46.87
C00322,2025-04-08,organic,US,False,O0002763,2026-03-07,40.74
C00783,2025-08-06,paid_search,US,True,O0006747,2026-07-14,485.62
C00972,2026-03-22,organic,US,True,O0008404,2026-08-25,156.75
C00861,2025-12-17,email,CR,True,O0007428,2026-02-18,9.4
C02465,2026-05-05,paid_search,US,True,O0021141,2026-08-15,152.16
C00033,2025-08-11,paid_search,BR,True,O0000320,2025-08-12,47.75
C01644,2025-03-19,paid_search,MX,True,O0014281,2026-05-18,21.54
C00809,2026-06-24,paid_social,US,True,O0006987,2026-08-03,55.87
C02465,2026-05-05,paid_search,US,True,O0021127,2026-05-06,136.62
C00714,2025-07-18,paid_social,MX,True,O0006198,2026-02-01,207.87
C00025,2026-02-19,paid_social,US,False,O0000221,2026-05-19,34.47
C00006,2025-01-22,paid_social,CR,True,O0000074,2026-07-24,81.87
C02659,2025-08-26,referral,CR,True,O0022622,2026-04-21,41.23
C02880,2024-12-20,organic,BR,True,O0024356,2025-12-17,90.96
C00319,2026-03-15,organic,US,True,O0002740,2026-03-16,40.97
C00457,2025-09-14,referral,US,True,O0003850,2025-09-20,201.1
C02947,2025-06-23,paid_search,CR,True,O0024877,2026-08-15,161.11
C02544,2026-07-06,paid_social,CR,True,O0021775,2026-07-07,100.72
C00921,2025-10-03,email,BR,True,O0007939,2026-04-21,79.69
C01937,2024-11-06,organic,US,True,O0016737,2026-07-27,43.92
C02052,2025-02-02,organic,US,True,O0017748,2026-04-20,73.5
C00897,2025-03-26,referral,US,False,O0007742,2026-02-15,227.51
C02356,2024-10-14,referral,US,True,O0020270,2026-04-01,68.29
C01588,2025-06-03,organic,MX,True,O0013852,2026-03-05,87.26
C01911,2026-06-20,paid_search,CR,True,O0016484,2026-06-21,79.23
C01236,2025-02-28,paid_search,US,True,O0010601,2026-02-23,182.02
C00130,2025-04-03,organic,MX,True,O0001105,2025-08-21,52.23
C00790,2026-03-05,paid_search,US,False,O0006835,2026-08-11,39.87
C02368,2026-02-03,paid_search,BR,True,O0020349,2026-02-04,29.03
C00369,2025-05-02,paid_search,BR,False,O0003141,2025-08-23,80.17
C01402,2026-03-30,paid_search,US,True,O0012146,2026-03-31,-10.0
C00375,2025-02-23,paid_search,US,True,O0003203,2026-07-25,116.38
C01296,2026-06-05,referral,MX,False,O0011229,2026-06-06,96.37
C00210,2026-03-04,paid_social,US,True,O0001739,2026-05-18,43.88
C01538,2025-09-17,referral,MX,True,O0013394,2025-09-18,31.39
C01163,2025-04-16,paid_search,CR,True,O0009949,2026-02-15,41.85
C01815,2024-12-18,referral,BR,True,O0015682,2026-03-24,86.22
C02457,2025-12-06,organic,MX,False,O0021029,2025-12-07,77.2
C02242,2025-01-05,paid_search,US,True,O0019291,2026-07-16,80.26
C00044,2026-02-05,organic,MX,False,O0000414,2026-08-01,10.73
C02921,2025-04-01,organic,BR,True,O0024676,2025-10-08,45.04
C02455,2025-02-04,paid_social,US,True,O0021014,2025-07-01,20.83
C02788,2025-10-21,organic,MX,True,O0023654,2026-01-22,196.37
C01075,2025-08-17,organic,BR,True,O0009193,2025-12-02,15.98
C02768,2024-09-25,paid_search,CR,True,O0023500,2026-08-12,143.26
C02869,2026-05-30,paid_search,MX,False,O0024256,2026-07-13,119.75
C00689,2026-01-29,referral,CR,True,O0006006,2026-05-14,109.69
C01278,2026-07-18,organic,MX,False,O0011044,2026-07-19,58.39
C00906,2026-07-19,email,MX,False,O0007804,2026-07-20,40.29
C00604,2025-04-16,referral,BR,False,O0005142,2026-07-13,119.95
C01265,2025-10-29,paid_social,US,False,O0010905,2026-05-12,156.75
C01008,2026-01-26,paid_social,CR,True,O0008655,2026-01-27,76.74
C02503,2025-08-27,paid_social,MX,True,O0021404,2026-04-15,40.18
C00448,2025-03-03,referral,CR,True,O0003764,2026-07-19,283.89
C00284,2026-07-18,paid_search,US,True,O0002455,2026-07-19,30.05
C02326,2025-09-22,paid_social,CR,False,O0019964,2025-09-23,85.85
C01494,2026-03-31,paid_search,BR,True,O0013021,2026-06-07,185.21
C02027,2025-12-30,organic,US,True,O0017537,2026-08-26,128.45
C01176,2025-11-19,organic,MX,True,O0010052,2025-11-20,21.65
C00921,2025-10-03,email,BR,True,O0007947,2026-07-26,61.95
C02367,2026-04-02,paid_search,MX,False,O0020333,2026-04-03,32.85
C01798,2025-08-21,referral,US,True,O0015570,2026-08-08,78.49
C02285,2026-05-19,paid_social,MX,True,O0019674,2026-07-27,152.57
C01224,2026-02-23,referral,MX,True,O0010487,2026-02-24,33.48
C02143,2026-01-29,referral,MX,True,O0018495,2026-06-23,90.99
C00914,2026-01-29,paid_search,MX,False,O0007875,2026-05-07,56.12
C00201,2024-12-23,organic,BR,True,O0001680,2024-12-24,48.52
C00776,2024-10-09,paid_search,MX,True,O0006663,2026-07-30,62.8
C02892,2025-09-10,paid_social,US,False,O0024452,2025-10-19,37.93
C00481,2025-10-03,paid_search,MX,False,O0004102,2026-08-05,202.97
C01273,2025-02-17,referral,BR,True,O0010986,2026-02-27,185.23
C00705,2026-02-03,organic,MX,False,O0006127,2026-06-29,55.72
C02511,2025-11-01,organic,CR,True,O0021500,2026-01-18,137.16
C00436,2025-02-27,paid_search,CR,True,O0003653,2025-12-06,66.63
C02968,2026-04-14,paid_social,US,False,O0025062,2026-07-01,55.05
C02576,2025-12-28,paid_search,BR,True,O0021980,2026-06-17,18.03
C02879,2025-02-17,referral,MX,False,O0024349,2026-02-20,26.13
C00683,2025-10-19,referral,MX,False,O0005897,2026-05-12,51.09
C01524,2025-07-26,paid_social,BR,True,O0013277,2026-02-01,302.44
C02044,2026-06-16,referral,BR,True,O0017669,2026-06-17,29.51
C01784,2026-05-20,referral,US,True,O0015466,2026-05-21,133.09
C00464,2025-08-16,organic,US,True,O0003947,2026-03-05,16.51
C00034,2026-02-20,organic,MX,False,O0000334,2026-07-28,211.9
C00270,2025-04-15,paid_social,US,True,O0002334,2026-06-11,209.09
C01652,2024-11-07,paid_search,US,True,O0014366,2026-06-26,260.34
C01211,2024-12-28,email,BR,False,O0010411,2026-04-17,18.16
C01492,2025-06-30,paid_social,BR,False,O0013004,2026-06-04,152.51
C00574,2025-11-29,organic,CR,True,O0004851,2025-11-30,73.49
C02605,2026-07-19,email,MX,True,O0022183,2026-07-20,97.06
C02191,2024-09-22,paid_search,US,False,O0018862,2026-04-06,123.19
C00192,2025-03-17,paid_social,MX,False,O0001592,2026-05-10,50.22
C01454,2024-09-18,paid_social,MX,False,O0012663,2026-08-11,429.1
C02229,2025-02-23,paid_social,US,False,O0019185,2025-10-16,101.82
C00140,2026-05-23,paid_social,CR,True,O0001219,2026-05-24,274.05
C01175,2026-02-27,organic,US,False,O0010040,2026-07-18,46.65
C00189,2025-08-27,paid_search,MX,True,O0001568,2025-10-12,205.55
C02016,2026-07-02,referral,CR,True,O0017440,2026-07-03,58.65
C02864,2026-01-06,organic,US,True,O0024208,2026-07-06,83.06
C01095,2025-04-14,paid_search,US,True,O0009349,2025-11-04,90.77
C00548,2024-10-30,organic,US,True,O0004644,2026-07-25,194.23
C02242,2025-01-05,paid_search,US,True,O0019297,2026-08-30,90.3
C02890,2025-12-07,referral,CR,False,O0024431,2026-03-13,48.35
C02651,2024-10-13,paid_search,BR,False,O0022576,2025-12-30,168.88
C02320,2026-03-20,paid_social,US,True,O0019930,2026-05-29,219.29
C00232,2024-12-20,paid_search,US,True,O0001935,2026-01-20,148.34
C00864,2026-05-28,paid_search,MX,True,O0007462,2026-07-01,76.14
C02650,2025-11-02,organic,US,True,O0022560,2025-11-03,146.06
C00281,2026-01-09,organic,BR,False,O0002431,2026-02-03,83.39
C01230,2025-03-13,organic,MX,True,O0010530,2026-05-29,59.03
C00317,2026-07-09,organic,MX,True,O0002726,2026-07-10,92.4
C02689,2026-04-10,email,US,True,O0022875,2026-04-14,265.5
C02583,2025-10-26,paid_social,CR,True,O0022013,2026-04-23,187.23
C01769,2024-11-29,organic,BR,True,O0015319,2026-03-31,18.79
C02262,2025-08-19,organic,MX,True,O0019474,2026-03-01,21.41
C01128,2025-06-06,organic,MX,True,O0009600,2026-08-22,13.72
C01186,2025-07-14,organic,BR,True,O0010166,2026-06-17,97.97
C02238,2025-07-23,paid_search,CR,True,O0019263,2026-03-31,126.92
C01656,2025-10-14,referral,BR,True,O0014395,2025-10-15,18.69
C00343,2026-02-24,email,US,True,O0002908,2026-02-25,55.7
C00608,2024-12-20,referral,CR,True,O0005205,2026-08-26,101.66
C02137,2025-06-19,email,CR,True,O0018443,2026-03-18,189.85
C01972,2024-11-21,paid_social,US,True,O0017037,2026-04-27,94.77
C02889,2025-11-16,paid_search,BR,False,O0024426,2026-03-07,75.71
C02102,2026-04-21,email,MX,False,O0018130,2026-04-22,69.18
C00907,2025-03-28,organic,US,True,O0007817,2026-06-29,28.38
C01292,2025-01-26,organic,BR,True,O0011189,2026-07-09,34.86
C01603,2025-09-30,paid_social,CR,True,O0013975,2025-10-01,34.68
C01672,2025-02-25,organic,BR,True,O0014555,2026-07-16,174.71
C02335,2026-01-17,paid_social,MX,True,O0020052,2026-05-30,54.19
C02630,2024-10-20,organic,MX,True,O0022384,2026-02-08,63.26
C02049,2025-05-04,organic,MX,True,O0017734,2026-08-08,49.35
C01877,2025-10-04,organic,BR,True,O0016236,2026-05-03,44.85
C02216,2025-06-23,organic,US,True,O0019073,2025-07-12,280.33
C00458,2025-03-10,organic,US,True,O0003864,2026-06-07,188.55
C00214,2025-12-31,email,MX,True,O0001775,2026-07-27,131.3
C02028,2025-04-03,paid_social,BR,True,O0017547,2025-12-08,35.47
C01651,2025-08-08,paid_social,BR,True,O0014353,2026-08-31,149.73
C02946,2025-08-29,paid_search,BR,False,O0024860,2026-05-27,151.62
C02651,2024-10-13,paid_search,BR,False,O0022572,2025-09-06,191.99
C01124,2025-09-23,paid_social,MX,True,O0009556,2025-09-24,106.68
C00344,2026-04-16,paid_social,MX,True,O0002936,2026-06-14,148.74
C01451,2024-12-27,email,CR,True,O0012623,2026-03-18,73.38
C00874,2025-07-08,referral,CR,True,O0007555,2025-12-13,183.09
C01597,2025-05-07,organic,CR,True,O0013925,2026-03-08,23.95
C01634,2026-06-18,organic,BR,True,O0014211,2026-06-19,194.83
C00915,2026-04-27,organic,US,True,O0007884,2026-04-28,115.09
C00718,2025-01-28,paid_search,MX,True,O0006238,2026-06-23,190.4
C01334,2026-06-03,paid_social,US,True,O0011580,2026-06-13,29.92
C02027,2025-12-30,organic,US,True,O0017532,2026-07-23,29.7
C00477,2025-04-16,organic,CR,True,O0004065,2026-06-14,138.4
C00456,2025-01-03,paid_social,MX,False,O0003842,2026-07-09,98.4
C02303,2025-02-06,organic,US,False,O0019800,2026-06-30,94.11
C02025,2025-07-16,paid_social,US,False,O0017505,2025-07-17,37.47
C01906,2025-07-18,organic,CR,True,O0016460,2026-06-25,194.87
C01127,2025-01-17,referral,MX,True,O0009589,2026-07-03,77.81
C01844,2025-04-25,paid_search,US,True,O0015933,2026-05-16,167.34
C02069,2025-06-21,organic,BR,True,O0017867,2026-04-28,119.97
C02914,2024-12-04,email,CR,True,O0024611,2026-06-18,140.01
C01487,2025-10-22,referral,CR,True,O0012977,2026-07-24,330.17
C02976,2025-09-02,organic,MX,True,O0025111,2025-09-03,110.67
C01126,2025-04-19,email,CR,True,O0009571,2026-07-15,88.74
C02033,2026-03-06,paid_social,BR,True,O0017584,2026-03-07,73.85
C02849,2025-02-19,paid_search,BR,True,O0024111,2025-09-17,58.72
C02426,2025-07-16,paid_social,CR,True,O0020808,2025-08-25,33.86
C00212,2025-04-23,paid_social,BR,True,O0001752,2026-02-17,46.95
C02826,2025-02-05,paid_social,US,False,O0023971,2025-04-21,53.49
C01391,2025-09-30,referral,US,True,O0012019,2025-10-01,26.72
C02949,2025-03-19,organic,US,True,O0024895,2025-04-22,11.52
C02170,2025-11-25,paid_social,US,True,O0018697,2026-05-22,35.69
C01036,2025-03-31,referral,MX,True,O0008863,2026-01-23,50.32
C01754,2025-03-23,email,US,True,O0015210,2026-04-17,78.4
C02394,2025-08-15,referral,BR,True,O0020574,2026-02-04,10.14
C02977,2026-03-08,paid_social,BR,True,O0025122,2026-03-09,55.68
C02465,2026-05-05,paid_search,US,True,O0021131,2026-06-22,44.31
C01432,2025-09-23,referral,BR,True,O0012418,2025-10-26,134.75
C01470,2025-07-08,email,BR,True,O0012823,2025-10-20,46.81
C01945,2026-06-08,email,BR,True,O0016812,2026-06-09,37.83
C01066,2025-01-10,paid_social,MX,True,O0009098,2026-06-14,259.87
C01054,2024-11-25,paid_social,US,True,O0009013,2026-05-05,26.33
C00561,2026-03-17,organic,MX,True,O0004726,2026-04-15,22.89
C02458,2025-02-01,organic,BR,True,O0021052,2026-07-14,121.67
C00972,2026-03-22,organic,US,True,O0008395,2026-05-08,203.95
C00715,2026-03-16,referral,US,True,O0006207,2026-03-17,84.03
C00664,2025-09-27,paid_social,US,True,O0005699,2026-08-16,130.35
C00444,2026-03-24,paid_social,US,True,O0003736,2026-05-07,22.65
C01437,2026-03-02,referral,CR,True,O0012478,2026-03-03,101.13
C01251,2025-01-10,paid_social,US,False,O0010750,2026-03-02,25.8
C01556,2025-10-22,paid_search,CR,True,O0013551,2026-08-06,79.99
C01485,2025-07-03,referral,US,True,O0012960,2026-05-05,100.8
C01846,2026-01-04,paid_social,US,False,O0015957,2026-07-19,44.43
C01619,2025-05-26,paid_search,US,True,O0014119,2026-08-21,8.12
C00635,2025-06-12,email,BR,False,O0005447,2026-01-10,99.85
C02589,2026-05-03,organic,BR,True,O0022062,2026-05-04,41.83
C01696,2026-07-19,organic,US,True,O0014745,2026-07-20,74.56
C02347,2025-02-07,email,CR,False,O0020198,2026-03-30,90.39
C00264,2025-04-29,paid_search,BR,True,O0002267,2026-05-04,128.26
C00576,2025-08-26,email,US,True,O0004905,2026-08-13,294.75
C02629,2024-11-14,paid_search,MX,True,O0022375,2026-06-21,151.1
C01503,2026-07-31,email,US,False,O0013102,2026-08-01,31.37
C01460,2025-08-23,email,US,True,O0012722,2026-05-17,70.8
C02921,2025-04-01,organic,BR,True,O0024684,2026-05-19,231.08
C02291,2025-12-05,paid_social,MX,False,O0019718,2026-05-25,12.27
C02684,2025-10-22,paid_search,CR,True,O0022837,2026-06-08,74.43
C02937,2025-12-20,organic,CR,True,O0024773,2026-07-16,74.98
C00336,2025-10-09,email,US,True,O0002878,2026-07-21,15.85
C00250,2025-05-02,referral,MX,True,O0002120,2026-08-06,156.78
C00688,2025-03-25,paid_search,CR,False,O0005985,2026-04-27,160.88
C02307,2025-08-10,paid_search,MX,False,O0019831,2026-04-27,78.04
C02605,2026-07-19,email,MX,True,O0022181,2026-07-20,154.46
C02633,2025-11-06,paid_search,US,True,O0022413,2026-07-04,76.63
C01461,2025-05-01,organic,CR,True,O0012732,2026-04-15,244.42
C00948,2025-12-19,referral,MX,False,O0008205,2026-03-12,142.45
C02877,2026-05-11,referral,MX,False,O0024337,2026-08-31,213.69
C00477,2025-04-16,organic,CR,True,O0004064,2026-05-25,48.99
C02945,2025-11-06,paid_search,US,True,O0024850,2025-11-07,37.95
C02058,2025-05-18,paid_social,MX,True,O0017779,2026-01-21,41.47
C01323,2025-01-08,email,BR,True,O0011481,2026-06-30,78.81
C02509,2026-06-30,organic,CR,True,O0021473,2026-07-01,47.63
C00097,2025-02-09,email,US,True,O0000827,2025-07-15,50.63
C00036,2026-07-14,organic,US,True,O0000357,2026-07-15,15.44
C02915,2024-11-15,referral,BR,True,O0024618,2026-07-15,99.88
C02795,2024-11-04,email,US,True,O0023716,2024-11-05,79.32
C02402,2026-01-13,referral,US,True,O0020618,2026-02-15,37.23
C02999,2025-02-28,paid_search,US,True,O0025285,2026-04-02,47.44
C02670,2026-02-21,paid_search,US,True,O0022713,2026-02-22,9.67
C00114,2025-08-24,paid_search,MX,True,O0000968,2026-07-28,17.72
C00042,2025-09-02,paid_search,CR,True,O0000407,2026-07-09,8.69
C00372,2025-10-12,paid_social,BR,True,O0003164,2026-06-23,91.56
C00875,2024-11-12,paid_search,CR,True,O0007571,2026-06-12,56.63
C02392,2025-02-16,organic,US,True,O0020554,2025-09-24,153.19
C01432,2025-09-23,referral,BR,True,O0012428,2026-08-21,102.79
C01865,2026-02-03,referral,BR,True,O0016116,2026-02-04,150.11
C02905,2025-09-08,paid_search,BR,True,O0024559,2026-08-10,88.64
C02645,2025-03-13,referral,MX,False,O0022517,2026-06-16,47.73
C00027,2025-04-19,paid_search,MX,True,O0000234,2026-05-27,37.87
C00880,2026-04-16,paid_social,MX,False,O0007628,2026-07-16,248.47
C01431,2025-08-09,paid_search,BR,True,O0012413,2026-08-08,164.49
C01817,2026-04-03,referral,US,True,O0015704,2026-04-04,43.71
C02315,2025-07-12,email,MX,True,O0019893,2026-01-08,99.77
C00858,2025-02-08,paid_search,BR,True,O0007385,2026-03-24,169.86
C01251,2025-01-10,paid_social,US,False,O0010751,2026-03-10,154.24
C02592,2026-01-24,email,BR,False,O0022083,2026-07-31,24.58
C01525,2026-03-19,paid_social,US,True,O0013303,2026-03-20,215.43
C02809,2026-06-16,paid_search,MX,True,O0023804,2026-06-17,15.72
C00109,2025-10-23,paid_social,MX,False,O0000923,2025-10-24,31.77
C01494,2026-03-31,paid_search,BR,True,O0013011,2026-04-01,54.16
C02437,2024-09-25,paid_search,US,True,O0020876,2026-05-25,168.43
C01634,2026-06-18,organic,BR,True,O0014224,2026-08-25,288.37
C02455,2025-02-04,paid_social,US,True,O0021016,2025-09-04,18.27
C02809,2026-06-16,paid_search,MX,True,O0023817,2026-08-01,67.52
C00701,2024-11-09,referral,CR,False,O0006090,2026-04-30,79.83
C02353,2025-09-22,referral,MX,True,O0020251,2026-01-06,31.95
C02947,2025-06-23,paid_search,CR,True,O0024865,2026-04-04,48.28
C01573,2025-11-16,email,US,True,O0013712,2025-11-17,26.91
C01527,2025-11-20,paid_search,MX,True,O0013321,2026-08-25,110.53
C00236,2025-09-13,referral,US,True,O0001986,2026-03-27,163.08
C00530,2026-07-14,paid_social,CR,True,O0004483,2026-07-15,166.39
C01591,2026-03-23,referral,BR,False,O0013874,2026-03-24,8.0
C02168,2025-07-16,paid_search,BR,True,O0018692,2026-03-12,141.78
C00031,2025-12-01,organic,US,False,O0000280,2026-02-04,147.34
C01344,2025-07-04,paid_social,CR,True,O0011661,2026-07-03,48.12
C02189,2026-07-21,paid_social,MX,True,O0018840,2026-08-11,112.43
C00784,2025-12-12,referral,US,True,O0006773,2026-08-05,61.46
C01203,2026-06-13,email,US,True,O0010326,2026-07-16,136.27
C00928,2026-01-19,email,MX,True,O0008036,2026-04-04,79.16
C00285,2026-06-07,organic,US,True,O0002477,2026-07-29,76.76
C02512,2025-04-29,paid_social,US,False,O0021518,2026-08-16,97.45
C02639,2025-11-01,organic,US,False,O0022472,2026-04-17,89.02
C01068,2026-01-14,email,MX,False,O0009118,2026-06-22,77.65
C02327,2026-01-25,paid_search,BR,True,O0019984,2026-01-26,44.61
C02374,2025-12-04,referral,MX,False,O0020399,2026-02-01,82.67
C02942,2026-02-23,paid_search,US,False,O0024820,2026-03-02,82.84
C02246,2026-04-28,paid_search,MX,True,O0019339,2026-06-16,41.55
C00268,2026-01-25,paid_social,BR,True,O0002318,2026-08-20,179.81
C02931,2026-04-02,organic,MX,True,O0024741,2026-06-20,88.72
C00859,2026-02-13,paid_search,US,False,O0007415,2026-07-21,146.02
C01380,2024-11-30,organic,CR,True,O0011956,2025-01-12,42.81
C01918,2025-05-11,referral,MX,True,O0016538,2025-12-10,68.9
C02482,2025-07-23,organic,BR,False,O0021252,2026-08-24,143.8
C00935,2024-12-06,referral,US,True,O0008081,2025-07-30,41.51
C01526,2025-05-29,organic,MX,True,O0013310,2025-05-30,42.96
C00567,2025-11-05,organic,MX,True,O0004800,2026-07-14,59.1
C02513,2026-08-01,email,US,True,O0021522,2026-08-02,113.28
C02636,2026-06-09,organic,CR,True,O0022457,2026-08-06,180.55
C01710,2025-11-18,email,BR,True,O0014839,2025-11-19,67.55
C02070,2025-08-24,organic,US,True,O0017874,2026-07-14,45.04
C00580,2026-07-19,referral,MX,True,O0004927,2026-07-20,179.4
C01947,2025-03-11,paid_social,BR,True,O0016826,2025-12-25,28.35
C01175,2026-02-27,organic,US,False,O0010041,2026-07-23,285.31
C01403,2026-05-11,email,US,True,O0012174,2026-07-11,156.01
C02967,2026-01-07,referral,US,True,O0025051,2026-04-05,143.13
C01665,2025-10-19,organic,BR,True,O0014469,2025-10-20,25.53
C01182,2024-12-29,paid_social,US,True,O0010108,2026-05-06,288.6
C02820,2026-07-24,organic,US,False,O0023929,2026-07-25,52.69
C02262,2025-08-19,organic,MX,True,O0019476,2026-04-10,181.88
C01780,2026-04-27,referral,US,True,O0015437,2026-04-28,50.06
C00109,2025-10-23,paid_social,MX,False,O0000927,2025-12-08,28.79
C00891,2024-09-30,paid_search,MX,True,O0007694,2025-06-12,15.75
C02870,2025-10-30,referral,BR,True,O0024272,2026-06-05,77.95
C02975,2026-01-26,organic,MX,True,O0025107,2026-01-27,123.81
C02127,2026-07-13,referral,US,True,O0018348,2026-07-14,111.75
C01540,2026-01-07,paid_search,CR,True,O0013415,2026-06-26,56.44
C02878,2026-03-20,organic,BR,True,O0024341,2026-03-21,61.02
C01557,2026-03-04,referral,MX,False,O0013564,2026-07-10,208.63
C00440,2025-09-12,referral,CR,True,O0003693,2026-07-28,59.14
C00430,2025-01-13,organic,MX,True,O0003601,2026-02-11,158.29
C01553,2025-04-08,email,US,True,O0013520,2026-07-23,205.17
C01139,2025-11-11,referral,MX,False,O0009716,2026-06-08,107.7
C02773,2025-02-06,organic,CR,True,O0023556,2026-07-20,150.19
C01646,2026-06-29,organic,US,True,O0014288,2026-06-30,89.16
C02174,2025-04-06,paid_search,BR,True,O0018717,2025-11-18,17.55
C00568,2024-10-02,referral,US,True,O0004807,2025-07-14,69.74
C02811,2026-04-12,organic,BR,True,O0023827,2026-04-13,37.0
C00081,2024-11-29,organic,CR,True,O0000704,2026-05-10,171.2
C02046,2025-07-22,referral,US,True,O0017685,2026-08-03,115.14
C01559,2026-06-24,email,CR,True,O0013590,2026-06-25,48.62
C00895,2026-04-20,referral,BR,True,O0007725,2026-04-21,21.19
C01461,2025-05-01,organic,CR,True,O0012727,2025-12-23,78.63
C01709,2025-05-11,paid_search,US,True,O0014836,2026-06-11,61.07
C00145,2025-08-29,organic,BR,True,O0001274,2026-06-10,150.31
C01499,2026-03-28,paid_search,US,True,O0013067,2026-03-29,112.02
C01315,2026-04-13,referral,MX,True,O0011399,2026-07-07,16.36
C02939,2026-03-02,email,CR,True,O0024794,2026-04-17,48.7
C01882,2025-06-06,referral,MX,True,O0016280,2026-07-02,19.14
C02852,2025-07-29,paid_social,CR,True,O0024123,2026-06-27,18.1
C01259,2025-07-13,paid_search,US,True,O0010852,2025-07-14,120.43
C00668,2026-03-28,paid_social,BR,True,O0005736,2026-03-29,53.83
C00077,2026-06-30,paid_social,MX,True,O0000663,2026-07-01,141.68
C00350,2025-06-10,paid_social,CR,False,O0002987,2026-05-31,71.76
C01892,2026-03-14,email,US,True,O0016360,2026-03-15,73.67
C00666,2025-08-01,paid_social,BR,True,O0005717,2026-06-17,20.02
C01192,2025-02-11,organic,BR,False,O0010220,2025-06-18,212.08
C01804,2026-06-02,paid_search,CR,False,O0015599,2026-06-03,74.72
C00436,2025-02-27,paid_search,CR,True,O0003647,2025-04-03,258.9
C02634,2025-08-28,paid_search,US,True,O0022423,2025-08-29,70.66
C00080,2024-11-27,paid_search,MX,True,O0000698,2026-08-14,139.31
C00629,2025-11-16,paid_social,US,True,O0005403,2026-07-14,50.36
C01583,2024-12-23,organic,BR,True,O0013789,2025-12-22,102.62
C02258,2025-05-22,paid_search,CR,False,O0019436,2025-08-26,60.68
C01319,2026-05-16,organic,US,True,O0011443,2026-05-17,56.26
C00176,2024-10-10,organic,MX,True,O0001508,2025-09-08,167.66
C01949,2025-03-06,referral,BR,True,O0016844,2026-03-16,16.92
C00823,2026-05-09,referral,BR,False,O0007092,2026-05-10,78.17
C00386,2026-07-10,paid_search,MX,False,O0003286,2026-07-11,45.66
C02533,2025-11-08,organic,MX,False,O0021685,2025-11-09,78.93
C00289,2024-09-13,referral,US,False,O0002506,2025-09-01,95.24
C00521,2026-06-21,paid_search,US,True,O0004418,2026-06-22,104.72
C01431,2025-08-09,paid_search,BR,True,O0012414,2026-08-15,50.85
C02661,2026-01-29,referral,US,True,O0022632,2026-05-30,33.55
C01236,2025-02-28,paid_search,US,True,O0010609,2026-06-19,170.1
C02271,2025-04-29,referral,BR,True,O0019572,2025-07-04,53.42
C00457,2025-09-14,referral,US,True,O0003852,2026-03-02,51.26
C02747,2026-07-21,referral,MX,False,O0023348,2026-07-22,88.36
C00554,2025-05-28,paid_search,US,True,O0004678,2025-07-13,70.89
C00153,2025-03-29,referral,US,True,O0001323,2025-04-18,35.05
C00052,2024-12-02,referral,MX,True,O0000483,2025-04-06,122.53
C01272,2025-12-02,organic,MX,True,O0010983,2026-02-02,145.99
C00641,2024-09-24,organic,US,True,O0005509,2026-07-21,75.24
C00727,2026-06-07,organic,BR,True,O0006318,2026-06-08,33.11
C02636,2026-06-09,organic,CR,True,O0022459,2026-08-23,183.1
C01805,2026-06-29,paid_search,US,True,O0015615,2026-07-17,88.6
C01069,2025-01-18,organic,US,True,O0009137,2026-06-29,78.18
C01503,2026-07-31,email,US,False,O0013090,2026-08-01,123.8
C00856,2025-01-15,paid_search,US,True,O0007364,2025-10-04,98.95
C00637,2025-12-05,organic,US,True,O0005470,2026-05-11,22.96
C00263,2026-03-03,paid_search,MX,True,O0002260,2026-07-03,123.63
C01574,2026-01-07,referral,MX,False,O0013721,2026-07-30,213.11
C01833,2025-08-02,referral,BR,True,O0015850,2025-09-18,125.39
C02403,2026-03-02,referral,BR,True,O0020622,2026-03-03,102.45
C02204,2025-10-06,paid_search,US,False,O0018963,2025-10-07,121.26
C02552,2026-03-10,organic,US,False,O0021815,2026-03-11,44.39
C01286,2025-02-01,paid_search,MX,True,O0011106,2025-05-17,99.14
C01974,2024-12-21,paid_search,US,True,O0017060,2024-12-22,88.55
C00844,2025-01-21,organic,CR,True,O0007263,2025-07-29,134.99
C02014,2024-12-05,organic,US,True,O0017434,2026-08-09,43.55
C00077,2026-06-30,paid_social,MX,True,O0000666,2026-07-01,137.97
C00555,2025-11-09,paid_search,US,True,O0004690,2025-11-27,133.54
C00028,2025-05-17,referral,BR,True,O0000238,2025-05-18,113.17
C01533,2026-07-31,paid_social,BR,True,O0013346,2026-08-01,62.6
C01684,2025-06-18,organic,BR,True,O0014648,2026-03-06,44.93
C00032,2026-03-12,organic,MX,False,O0000307,2026-07-10,74.2
C00914,2026-01-29,paid_search,MX,False,O0007871,2026-01-30,51.21
C02648,2026-01-22,referral,US,True,O0022549,2026-08-09,19.42
C02564,2026-07-15,paid_search,CR,True,O0021879,2026-07-16,68.67
C01864,2025-04-26,paid_search,MX,True,O0016107,2026-06-03,161.73
